,TenantId,SourceSystem,TimeGenerated,ResourceId,OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,DurationMs,CallerIpAddress,CorrelationId,Resource,ResourceGroup,ResourceProvider,SubscriptionId,MetricName,Total,Count,Maximum,Minimum,Average,TimeGrain,UnitName,RemoteIPCountry,RemoteIPLatitude,RemoteIPLongitude,MaliciousIP,IndicatorThreatType,Description,TLPLevel,Confidence,Severity,FirstReportedDateTime,LastReportedDateTime,IsActive,ReportReferenceLink,AdditionalInformation,Type,_ResourceId
2177,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,200,2,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2178,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,8,2,5,3,4.0,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2179,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,599,1,599,599,599.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2180,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,1,1,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2181,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,1,1,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2182,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,2,2,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2183,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,8,8,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2184,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,1204,2,604,600,602.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2185,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessE2ELatency,28,8,5,3,3.5,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2186,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,10,1,10,10,10.0,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2187,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,100,1,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2188,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,25,7,5,3,3.57142857142857,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2189,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,470,1,470,470,470.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2190,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:01:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,700,7,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2191,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:02:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessE2ELatency,24,6,5,3,4.0,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2192,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:02:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,27,7,5,3,3.85714285714286,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2193,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:02:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,7,7,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2194,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:02:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,700,7,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2195,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:02:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,2016,7,288,288,288.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2196,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:02:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,4942,7,731,696,706.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2197,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:03:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessE2ELatency,55,8,19,3,6.875,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2198,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:03:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,800,8,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2199,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:03:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,4942,7,731,696,706.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2200,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:03:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,7,7,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2201,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:03:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,2016,7,288,288,288.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2202,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:03:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,52,7,19,3,7.42857142857143,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2203,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,600,6,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2204,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,200,2,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2205,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessE2ELatency,14,2,11,3,7.0,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2206,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,1050,2,525,525,525.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2207,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,2,2,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2208,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,6,6,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2209,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,4942,7,731,696,706.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2210,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,1208,2,604,604,604.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2211,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,1728,6,288,288,288.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2212,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,13,2,10,3,6.5,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
2213,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-15 09:04:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,26,7,7,2,3.71428571428571,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
